Loan_ID,Applicant_ID,Loan_Type,Loan_Amount,Interest_Rate,Loan_Tenure_Months,Loan_Purpose,Loan_Grade,EMI_Amount,Issue_Date,Debt_To_Income_%,Loan_Status,Issue_Year,Issue_Month,Issue_Quarter,DTI_Risk,Loan_Size
LN000690,APP05026,Business Loan,339000.0,16.59,48,Home Purchase,E,9710.1,2023-06-18,51.5,Closed,2023,6,2,Very High Risk,Medium
LN000691,APP01213,Personal Loan,381000.0,16.21,48,Vehicle Purchase,D,10838.67,2024-07-26,11.23,Active,2024,7,3,Low Risk,Medium
LN000692,APP03256,Gold Loan,55000.0,15.85,18,Home Renovation,C,3453.21,2024-02-11,7.52,Active,2024,2,1,Low Risk,Small
LN000693,APP15975,Gold Loan,40000.0,15.96,18,Home Renovation,D,2513.5,2026-03-15,7.04,Closed,2026,3,1,Low Risk,Small
LN000694,APP08164,Gold Loan,217000.0,17.62,12,Debt Consolidation,E,19855.34,2025-09-28,37.7,Active,2025,9,3,High Risk,Medium
LN000695,APP19375,Auto Loan,805000.0,16.38,60,Home Renovation,E,19738.94,2026-01-12,33.99,Active,2026,1,1,Moderate Risk,Large
LN000696,APP17736,Auto Loan,337000.0,16.07,24,Education,D,16511.84,2023-08-21,27.68,Active,2023,8,3,Moderate Risk,Medium
LN000697,APP10889,Education Loan,562000.0,16.36,24,Medical Emergency,D,27614.04,2023-10-03,25.57,Active,2023,10,4,Moderate Risk,Large
LN000698,APP18670,Home Loan,846000.0,17.1,360,Home Purchase,D,12129.91,2025-07-20,19.03,Active,2025,7,3,Low Risk,Large
LN000699,APP01891,Personal Loan,446000.0,15.03,60,Wedding,A,10617.33,2025-12-26,8.36,Active,2025,12,4,Low Risk,Medium
LN000700,APP07600,Business Loan,505000.0,15.61,48,Home Renovation,E,14211.17,2023-11-02,29.03,Active,2023,11,4,Moderate Risk,Large
LN000701,APP14778,Gold Loan,179000.0,15.87,24,Home Purchase,D,8753.28,2023-11-02,14.25,Active,2023,11,4,Low Risk,Medium
LN000702,APP19814,Home Loan,708000.0,14.45,240,Home Purchase,C,9036.46,2024-06-27,8.11,Active,2024,6,2,Low Risk,Large
LN000703,APP10743,Education Loan,677000.0,17.04,84,Education,D,13850.69,2023-09-12,24.22,Closed,2023,9,3,Moderate Risk,Large
LN000704,APP09216,Business Loan,245000.0,18.04,60,Wedding,E,6226.72,2024-09-12,13.98,Active,2024,9,3,Low Risk,Medium
LN000705,APP00574,Home Loan,3533000.0,13.85,120,Education,B,54537.44,2026-02-04,35.54,Active,2026,2,1,High Risk,Very Large
LN000706,APP01686,Auto Loan,254000.0,17.1,72,Home Purchase,E,5664.7,2024-12-05,10.67,Closed,2024,12,4,Low Risk,Medium
LN000707,APP02294,Auto Loan,264000.0,16.36,48,Debt Consolidation,D,7530.6,2024-04-27,15.31,Active,2024,4,2,Low Risk,Medium
LN000708,APP06902,Education Loan,245000.0,14.94,36,Debt Consolidation,D,8485.81,2025-06-03,15.28,Closed,2025,6,2,Low Risk,Medium
LN000709,APP05574,Personal Loan,135000.0,16.3,48,Education,E,3846.71,2023-12-30,9.35,Active,2023,12,4,Low Risk,Medium
LN000710,APP06333,Auto Loan,956000.0,16.32,24,Vehicle Purchase,D,46353.24,2026-01-03,54.23,Active,2026,1,1,Very High Risk,Large
LN000711,APP10221,Business Loan,587000.0,15.42,48,Debt Consolidation,B,16461.89,2023-07-14,28.14,Active,2023,7,3,Moderate Risk,Large
LN000712,APP10404,Home Loan,2935000.0,16.59,120,Home Purchase,F,50249.65,2025-03-15,91.13,Closed,2025,3,1,Very High Risk,Very Large
LN000713,APP03778,Personal Loan,345000.0,14.66,60,Home Purchase,C,8146.08,2023-11-18,21.29,Closed,2023,11,4,Moderate Risk,Medium
LN000714,APP17165,Gold Loan,84000.0,13.96,18,Home Renovation,C,5199.3,2025-08-21,6.45,Closed,2025,8,3,Low Risk,Small
LN000715,APP05025,Personal Loan,220000.0,15.84,36,Home Purchase,D,7717.18,2024-12-08,13.32,Closed,2024,12,4,Low Risk,Medium
LN000716,APP10634,Gold Loan,44000.0,16.74,18,Medical Emergency,F,2781.1,2025-12-20,4.78,Closed,2025,12,4,Low Risk,Small
LN000717,APP14425,Auto Loan,438000.0,16.01,72,Wedding,E,9503.44,2025-10-29,21.63,Active,2025,10,4,Moderate Risk,Medium
LN000718,APP04782,Gold Loan,110000.0,17.99,24,Vehicle Purchase,E,5491.12,2023-11-12,19.27,Closed,2023,11,4,Low Risk,Medium
LN000719,APP13963,Business Loan,292000.0,14.71,60,Home Renovation,B,6902.29,2026-01-28,13.02,Active,2026,1,1,Low Risk,Medium
LN000720,APP01697,Home Loan,1952000.0,17.45,240,Home Purchase,D,29301.81,2026-02-25,67.44,Closed,2026,2,1,Very High Risk,Very Large
LN000721,APP12226,Business Loan,268000.0,17.44,48,Education,D,7794.29,2024-12-09,9.68,Closed,2024,12,4,Low Risk,Medium
LN000722,APP07377,Auto Loan,672000.0,13.82,72,Vehicle Purchase,B,13782.37,2023-05-27,14.21,Active,2023,5,2,Low Risk,Large
LN000723,APP11110,Auto Loan,263000.0,17.04,36,Business Expansion,D,9381.9,2023-09-27,15.46,Active,2023,9,3,Low Risk,Medium
LN000724,APP02323,Home Loan,677000.0,16.39,360,Debt Consolidation,E,9317.21,2024-04-06,17.37,Active,2024,4,2,Low Risk,Large
LN000725,APP01832,Home Loan,1748000.0,18.46,300,Medical Emergency,E,27168.72,2026-03-30,55.44,Active,2026,3,1,Very High Risk,Very Large
LN000726,APP07070,Personal Loan,163000.0,16.96,60,Education,E,4047.46,2024-09-23,4.33,Active,2024,9,3,Low Risk,Medium
LN000727,APP11140,Gold Loan,63000.0,18.01,18,Wedding,F,4020.06,2023-06-05,6.43,Active,2023,6,2,Low Risk,Small
LN000728,APP14197,Gold Loan,216000.0,15.15,24,Wedding,D,10488.52,2025-01-19,21.24,Active,2025,1,1,Moderate Risk,Medium
LN000729,APP12588,Education Loan,900000.0,15.53,60,Investment,B,21662.13,2025-10-25,14.72,Active,2025,10,4,Low Risk,Large
LN000730,APP12676,Gold Loan,190000.0,16.98,6,Investment,F,33253.32,2026-03-07,81.29,Active,2026,3,1,Very High Risk,Medium
LN000731,APP09163,Auto Loan,256000.0,15.1,48,Home Renovation,C,7137.66,2024-04-14,6.64,Active,2024,4,2,Low Risk,Medium
LN000732,APP03493,Auto Loan,431000.0,15.99,48,Wedding,C,12212.45,2023-11-13,14.88,Active,2023,11,4,Low Risk,Medium
LN000733,APP12233,Home Loan,658000.0,17.96,360,Wedding,E,9895.14,2026-03-24,23.83,Closed,2026,3,1,Moderate Risk,Large
LN000734,APP06901,Auto Loan,576000.0,14.92,24,Wedding,D,27906.42,2023-08-09,57.37,Active,2023,8,3,Very High Risk,Large
LN000735,APP03431,Gold Loan,74000.0,16.86,24,Medical Emergency,E,3653.75,2025-03-27,6.5,Active,2025,3,1,Low Risk,Small
LN000736,APP12722,Home Loan,1087000.0,17.74,300,Vehicle Purchase,F,16268.71,2024-08-18,39.04,Active,2024,8,3,High Risk,Very Large
LN000737,APP00056,Home Loan,766000.0,16.63,120,Wedding,C,13133.85,2025-11-12,34.55,Active,2025,11,4,Moderate Risk,Large
LN000738,APP12273,Education Loan,869000.0,15.85,36,Education,D,30487.15,2024-02-07,28.5,Active,2024,2,1,Moderate Risk,Large
LN000739,APP03911,Home Loan,1989000.0,16.42,240,Home Purchase,C,28300.68,2023-11-17,29.37,Active,2023,11,4,Moderate Risk,Very Large
LN000740,APP08669,Personal Loan,120000.0,15.58,12,Debt Consolidation,D,10863.87,2026-02-07,20.89,Active,2026,2,1,Moderate Risk,Medium
LN000741,APP08453,Personal Loan,183000.0,17.4,60,Wedding,F,4587.47,2024-07-25,4.8,Active,2024,7,3,Low Risk,Medium
LN000742,APP16650,Gold Loan,36000.0,15.64,12,Home Purchase,D,3260.18,2024-12-25,8.59,Active,2024,12,4,Low Risk,Small
LN000743,APP10869,Personal Loan,319000.0,15.9,12,Medical Emergency,D,28928.05,2023-05-25,21.71,Active,2023,5,2,Moderate Risk,Medium
LN000744,APP14149,Business Loan,289000.0,16.02,12,Debt Consolidation,E,26223.95,2024-06-01,209.79,Closed,2024,6,2,Very High Risk,Medium
LN000745,APP17023,Gold Loan,140000.0,14.41,6,Debt Consolidation,C,24323.77,2023-08-25,41.16,Active,2023,8,3,High Risk,Medium
LN000746,APP18779,Education Loan,206000.0,16.26,48,Debt Consolidation,E,5865.57,2026-02-06,24.01,Closed,2026,2,1,Moderate Risk,Medium
LN000747,APP18962,Education Loan,589000.0,17.09,24,Home Purchase,F,29146.97,2025-10-21,60.73,Active,2025,10,4,Very High Risk,Large
LN000748,APP07673,Business Loan,604000.0,19.46,48,Investment,F,18206.61,2025-04-03,53.29,Active,2025,4,2,Very High Risk,Large
LN000749,APP10767,Education Loan,547000.0,16.18,60,Medical Emergency,D,13354.35,2024-06-16,15.32,Active,2024,6,2,Low Risk,Large
LN000750,APP09991,Personal Loan,80000.0,17.45,12,Debt Consolidation,D,7313.48,2025-05-11,28.32,Active,2025,5,2,Moderate Risk,Small
LN000751,APP08755,Auto Loan,595000.0,14.99,48,Home Renovation,D,16556.28,2024-11-12,29.85,Active,2024,11,4,Moderate Risk,Large
LN000752,APP13222,Education Loan,559000.0,16.94,36,Home Purchase,D,19913.19,2023-09-26,15.09,Closed,2023,9,3,Low Risk,Large
LN000753,APP00522,Home Loan,2826000.0,16.13,180,Vehicle Purchase,D,41761.91,2024-10-26,86.86,Active,2024,10,4,Very High Risk,Very Large
LN000754,APP06330,Personal Loan,296000.0,15.64,12,Home Renovation,C,26805.93,2023-12-30,33.19,Active,2023,12,4,Moderate Risk,Medium
LN000755,APP13245,Personal Loan,239000.0,16.32,24,Vehicle Purchase,D,11638.33,2023-11-09,12.53,Closed,2023,11,4,Low Risk,Medium
LN000756,APP00062,Gold Loan,291000.0,15.26,6,Home Renovation,C,50681.38,2025-03-28,40.69,Closed,2025,3,1,High Risk,Medium
LN000757,APP06423,Personal Loan,138000.0,18.56,48,Wedding,F,4094.24,2024-09-22,8.2,Active,2024,9,3,Low Risk,Medium
LN000758,APP01974,Home Loan,1060000.0,19.37,120,Medical Emergency,F,20044.3,2024-08-24,50.83,Active,2024,8,3,Very High Risk,Very Large
LN000759,APP09064,Gold Loan,235000.0,17.13,12,Wedding,D,21447.62,2024-02-24,41.67,Active,2024,2,1,High Risk,Medium
LN000760,APP09718,Education Loan,237000.0,17.74,48,Education,F,6929.72,2024-07-14,20.28,Active,2024,7,3,Moderate Risk,Medium
LN000761,APP11636,Home Loan,1252000.0,17.58,180,Education,F,19785.3,2024-06-25,35.53,Active,2024,6,2,High Risk,Very Large
LN000762,APP00444,Auto Loan,682000.0,16.99,72,Home Purchase,F,15168.06,2024-10-18,32.84,Active,2024,10,4,Moderate Risk,Large
LN000763,APP19824,Gold Loan,96000.0,16.1,24,Business Expansion,E,4705.05,2025-02-23,6.07,Active,2025,2,1,Low Risk,Small
LN000764,APP04787,Education Loan,261000.0,15.81,48,Education,B,7371.44,2024-11-10,9.8,Active,2024,11,4,Low Risk,Medium
LN000765,APP18864,Home Loan,1011000.0,16.69,180,Wedding,E,15337.76,2023-11-03,47.73,Closed,2023,11,4,High Risk,Very Large
LN000766,APP08602,Auto Loan,754000.0,16.1,24,Wedding,D,36954.22,2025-03-02,73.16,Closed,2025,3,1,Very High Risk,Large
LN000767,APP18106,Home Loan,2387000.0,16.19,180,Education,E,35374.61,2024-02-04,59.54,Active,2024,2,1,Very High Risk,Very Large
LN000768,APP14903,Auto Loan,318000.0,16.95,48,Vehicle Purchase,D,9167.68,2025-06-12,35.55,Active,2025,6,2,High Risk,Medium
LN000769,APP13038,Gold Loan,283000.0,14.45,12,Home Renovation,B,25469.71,2024-08-20,37.05,Active,2024,8,3,High Risk,Medium
LN000770,APP06348,Home Loan,1362000.0,15.35,120,Vehicle Purchase,D,22266.66,2025-03-25,22.84,Active,2025,3,1,Moderate Risk,Very Large
LN000771,APP06290,Auto Loan,1077000.0,15.8,36,Vehicle Purchase,B,37757.87,2025-04-15,29.27,Closed,2025,4,2,Moderate Risk,Very Large
LN000772,APP03448,Home Loan,750000.0,18.6,240,Education,E,11922.29,2025-10-05,42.1,Active,2025,10,4,High Risk,Large
LN000773,APP12951,Auto Loan,302000.0,15.04,60,Investment,D,7190.9,2025-04-07,32.1,Active,2025,4,2,Moderate Risk,Medium
LN000774,APP11799,Personal Loan,76000.0,15.92,48,Debt Consolidation,D,2150.75,2025-06-09,2.99,Active,2025,6,2,Low Risk,Small
LN000775,APP06223,Education Loan,621000.0,17.01,24,Home Renovation,E,30706.63,2025-04-03,42.48,Active,2025,4,2,High Risk,Large
LN000776,APP09316,Personal Loan,62000.0,16.74,48,Investment,C,1780.68,2024-08-16,1.67,Active,2024,8,3,Low Risk,Small
LN000777,APP15088,Personal Loan,449000.0,17.97,60,Education,E,11394.32,2025-09-05,18.84,Active,2025,9,3,Low Risk,Medium
LN000778,APP08788,Gold Loan,70000.0,16.3,24,Vehicle Purchase,C,3437.46,2024-02-21,1.56,Active,2024,2,1,Low Risk,Small
LN000779,APP09365,Education Loan,688000.0,13.97,36,Vehicle Purchase,C,23504.19,2024-04-09,28.73,Active,2024,4,2,Moderate Risk,Large
LN000780,APP13553,Home Loan,4443000.0,16.66,240,Medical Emergency,D,64023.7,2023-08-06,41.14,Active,2023,8,3,High Risk,Very Large
LN000781,APP05760,Auto Loan,987000.0,15.93,72,Home Renovation,D,21371.83,2025-10-03,37.81,Active,2025,10,4,High Risk,Large
LN000782,APP12281,Education Loan,114000.0,17.8,48,Home Renovation,E,3336.85,2023-09-17,23.79,Active,2023,9,3,Moderate Risk,Medium
LN000783,APP19699,Personal Loan,97000.0,18.72,36,Education,F,3541.92,2024-08-31,6.8,Active,2024,8,3,Low Risk,Small
LN000784,APP13396,Gold Loan,24000.0,15.38,6,Wedding,C,4181.34,2024-08-16,3.99,Active,2024,8,3,Low Risk,Small
LN000785,APP17810,Gold Loan,22000.0,17.73,6,Vehicle Purchase,E,3858.6,2023-10-21,9.6,Closed,2023,10,4,Low Risk,Small
LN000786,APP05536,Gold Loan,78000.0,17.39,12,Home Renovation,D,7128.42,2024-06-06,9.15,Active,2024,6,2,Low Risk,Small
LN000787,APP09639,Home Loan,549000.0,17.15,300,Investment,E,7958.84,2024-02-24,25.18,Active,2024,2,1,Moderate Risk,Large
LN000788,APP05179,Home Loan,2399000.0,14.86,300,Investment,C,30466.77,2025-07-06,59.0,Active,2025,7,3,Very High Risk,Very Large
LN000789,APP02814,Business Loan,776000.0,15.88,48,Business Expansion,D,21944.4,2024-02-04,61.11,Active,2024,2,1,Very High Risk,Large
LN000790,APP18888,Gold Loan,95000.0,17.42,18,Vehicle Purchase,E,6035.32,2025-07-04,6.39,Closed,2025,7,3,Low Risk,Small
LN000791,APP00882,Business Loan,512000.0,14.8,36,Home Renovation,D,17698.54,2025-02-23,48.09,Active,2025,2,1,High Risk,Large
LN000792,APP14270,Auto Loan,836000.0,18.59,48,Vehicle Purchase,F,24815.99,2023-06-05,38.65,Active,2023,6,2,High Risk,Large
LN000793,APP08692,Gold Loan,131000.0,15.21,24,Medical Emergency,D,6364.83,2025-08-01,11.15,Active,2025,8,3,Low Risk,Medium
LN000794,APP05258,Business Loan,656000.0,16.99,60,Education,E,16299.76,2024-02-21,29.44,Active,2024,2,1,Moderate Risk,Large
LN000795,APP03249,Home Loan,2838000.0,16.59,360,Vehicle Purchase,E,39517.26,2024-08-11,73.0,Active,2024,8,3,Very High Risk,Very Large
LN000796,APP12636,Gold Loan,192000.0,15.33,24,Medical Emergency,C,9339.57,2023-10-06,13.92,Active,2023,10,4,Low Risk,Medium
LN000797,APP01413,Personal Loan,165000.0,17.42,60,Business Expansion,D,4138.03,2025-10-25,5.04,Closed,2025,10,4,Low Risk,Medium
LN000798,APP10283,Business Loan,790000.0,17.77,36,Vehicle Purchase,E,28469.33,2024-07-18,57.95,Active,2024,7,3,Very High Risk,Large
LN000799,APP19775,Personal Loan,422000.0,15.15,24,Home Purchase,D,20491.45,2023-09-04,23.22,Active,2023,9,3,Moderate Risk,Medium
LN000800,APP01571,Business Loan,240000.0,16.94,36,Wedding,D,8549.49,2026-01-29,23.05,Active,2026,1,1,Moderate Risk,Medium
LN000801,APP01150,Education Loan,651000.0,15.99,24,Home Purchase,D,31871.87,2026-01-01,66.23,Active,2026,1,1,Very High Risk,Large
LN000802,APP14626,Home Loan,1495000.0,17.85,240,Medical Emergency,D,22900.07,2024-11-13,37.76,Active,2024,11,4,High Risk,Very Large
LN000803,APP02858,Home Loan,1845000.0,16.31,240,Wedding,C,26098.72,2025-04-20,54.12,Active,2025,4,2,Very High Risk,Very Large
LN000804,APP19369,Auto Loan,518000.0,16.24,36,Wedding,E,18272.78,2024-06-24,46.94,Active,2024,6,2,High Risk,Large
LN000805,APP03147,Personal Loan,198000.0,17.55,48,Home Purchase,F,5769.79,2025-09-09,27.02,Active,2025,9,3,Moderate Risk,Medium
LN000806,APP15220,Personal Loan,460000.0,15.88,12,Vehicle Purchase,D,41710.08,2024-01-16,78.22,Closed,2024,1,1,Very High Risk,Medium
LN000807,APP13473,Auto Loan,946000.0,16.33,24,Debt Consolidation,C,46468.4,2024-01-12,72.41,Active,2024,1,1,Very High Risk,Large
LN000808,APP05902,Gold Loan,136000.0,17.11,12,Vehicle Purchase,E,12410.95,2025-04-01,40.09,Active,2025,4,2,High Risk,Medium
LN000809,APP07415,Education Loan,789000.0,16.3,24,Home Renovation,C,38745.09,2024-11-12,43.46,Active,2024,11,4,High Risk,Large
LN000810,APP13333,Education Loan,530000.0,17.22,60,Home Purchase,C,13234.64,2024-08-04,26.29,Active,2024,8,3,Moderate Risk,Large
LN000811,APP17385,Home Loan,4729000.0,16.3,360,Wedding,C,64738.8,2023-07-09,62.4,Active,2023,7,3,Very High Risk,Very Large
LN000812,APP00972,Home Loan,1137000.0,16.67,300,Wedding,E,16050.7,2024-06-05,65.08,Active,2024,6,2,Very High Risk,Very Large
LN000813,APP06760,Business Loan,1916000.0,15.24,36,Home Purchase,B,66644.18,2025-10-04,69.17,Closed,2025,10,4,Very High Risk,Very Large
LN000814,APP16385,Business Loan,192000.0,16.49,24,Debt Consolidation,D,9445.93,2024-02-27,22.67,Closed,2024,2,1,Moderate Risk,Medium
LN000815,APP02633,Business Loan,451000.0,17.94,12,Home Purchase,E,41334.8,2023-08-04,134.25,Closed,2023,8,3,Very High Risk,Medium
LN000816,APP03226,Personal Loan,296000.0,17.44,24,Home Purchase,D,14697.57,2024-10-31,26.62,Active,2024,10,4,Moderate Risk,Medium
LN000817,APP01346,Business Loan,664000.0,15.71,60,Debt Consolidation,D,16045.06,2023-10-16,20.21,Active,2023,10,4,Moderate Risk,Large
LN000818,APP17074,Gold Loan,162000.0,18.72,24,Education,F,8144.17,2024-01-17,12.11,Active,2024,1,1,Low Risk,Medium
LN000819,APP03316,Auto Loan,415000.0,15.92,60,Wedding,E,18376.61,2024-02-28,34.11,Active,2024,2,1,Moderate Risk,Medium
LN000820,APP15332,Home Loan,1742000.0,14.31,180,Education,C,23562.87,2024-05-31,27.09,Active,2024,5,2,Moderate Risk,Very Large
LN000821,APP07621,Auto Loan,249000.0,15.45,24,Vehicle Purchase,D,12126.48,2023-12-31,24.99,Active,2023,12,4,Moderate Risk,Medium
LN000822,APP03253,Personal Loan,397000.0,13.6,48,Wedding,A,10769.12,2026-01-07,6.09,Active,2026,1,1,Low Risk,Medium
LN000823,APP04930,Personal Loan,408000.0,17.13,48,Home Renovation,D,11800.32,2024-03-22,16.6,Active,2024,3,1,Low Risk,Medium
LN000824,APP09084,Home Loan,1390000.0,14.85,300,Home Renovation,C,17641.93,2025-10-28,49.61,Active,2025,10,4,High Risk,Very Large
LN000825,APP05295,Gold Loan,136000.0,17.3,18,Business Expansion,D,8632.27,2023-06-11,10.26,Active,2023,6,2,Low Risk,Medium
LN000826,APP00064,Auto Loan,1156000.0,14.75,60,Debt Consolidation,A,27349.69,2024-03-18,15.12,Active,2024,3,1,Low Risk,Very Large
LN000827,APP04107,Auto Loan,742000.0,17.11,24,Wedding,D,36725.39,2025-04-05,88.33,Closed,2025,4,2,Very High Risk,Large
LN000828,APP13649,Business Loan,564000.0,17.33,36,Wedding,D,20200.89,2025-12-15,46.3,Active,2025,12,4,High Risk,Large
LN000829,APP08698,Business Loan,636000.0,14.9,36,Debt Consolidation,D,22016.02,2025-03-14,38.51,Active,2025,3,1,High Risk,Large
LN000830,APP14722,Home Loan,1692000.0,16.97,180,Home Purchase,E,26003.99,2024-07-08,80.26,Active,2024,7,3,Very High Risk,Very Large
LN000831,APP16698,Education Loan,367000.0,17.79,60,Debt Consolidation,E,9277.51,2025-10-24,18.21,Active,2025,10,4,Low Risk,Medium
LN000832,APP18183,Gold Loan,101000.0,15.37,18,Home Purchase,C,6318.46,2026-03-31,15.16,Active,2026,3,1,Low Risk,Medium
LN000833,APP19153,Business Loan,279000.0,14.49,60,Home Purchase,C,6562.94,2023-10-07,52.5,Active,2023,10,4,Very High Risk,Medium
LN000834,APP04537,Home Loan,2611000.0,16.3,240,Business Expansion,D,36914.61,2024-04-13,51.96,Active,2024,4,2,Very High Risk,Very Large
LN000835,APP15645,Auto Loan,249000.0,16.21,36,Education,E,8779.94,2024-10-06,13.31,Active,2024,10,4,Low Risk,Medium
LN000836,APP16339,Education Loan,677000.0,15.31,48,Investment,C,18947.97,2023-11-07,12.99,Closed,2023,11,4,Low Risk,Large
LN000837,APP02554,Home Loan,2902000.0,15.03,300,Education,C,37237.27,2024-10-05,26.04,Active,2024,10,4,Moderate Risk,Very Large
LN000838,APP19950,Business Loan,567000.0,16.42,60,Home Renovation,E,13915.19,2023-06-03,38.43,Active,2023,6,2,High Risk,Large
LN000839,APP11865,Business Loan,841000.0,15.54,48,Medical Emergency,C,23636.51,2024-11-07,34.31,Closed,2024,11,4,Moderate Risk,Large
LN000840,APP19898,Personal Loan,94000.0,13.96,24,Home Purchase,B,4511.43,2023-05-25,3.29,Active,2023,5,2,Low Risk,Small
LN000841,APP11114,Education Loan,119000.0,17.99,24,Vehicle Purchase,D,5940.39,2024-06-23,16.1,Closed,2024,6,2,Low Risk,Medium
LN000842,APP06612,Auto Loan,375000.0,17.67,60,Investment,E,9455.34,2023-07-03,30.73,Active,2023,7,3,Moderate Risk,Medium
LN000843,APP06796,Auto Loan,490000.0,17.07,36,Home Renovation,F,17486.91,2026-01-04,30.9,Active,2026,1,1,Moderate Risk,Medium
LN000844,APP07265,Gold Loan,70000.0,18.03,24,Investment,E,3495.7,2024-08-23,6.67,Closed,2024,8,3,Low Risk,Small
LN000845,APP12952,Gold Loan,168000.0,15.71,6,Vehicle Purchase,E,29296.89,2025-09-10,44.9,Active,2025,9,3,High Risk,Medium
LN000846,APP18437,Gold Loan,127000.0,14.15,18,Education,B,7872.16,2024-09-05,5.45,Closed,2024,9,3,Low Risk,Medium
LN000847,APP12622,Auto Loan,1247000.0,17.06,60,Wedding,D,31031.41,2026-02-03,36.71,Active,2026,2,1,High Risk,Very Large
LN000848,APP09943,Auto Loan,463000.0,18.91,24,Medical Emergency,F,23318.95,2023-06-12,47.76,Closed,2023,6,2,High Risk,Medium
LN000849,APP08387,Education Loan,565000.0,15.28,24,Investment,D,27470.18,2026-02-23,48.07,Active,2026,2,1,High Risk,Large
LN000850,APP09099,Auto Loan,313000.0,15.96,36,Education,D,10997.97,2025-03-24,21.52,Active,2025,3,1,Moderate Risk,Medium
LN000851,APP08993,Home Loan,2257000.0,16.96,240,Debt Consolidation,D,33037.05,2024-05-22,31.71,Active,2024,5,2,Moderate Risk,Very Large
LN000852,APP10085,Education Loan,226000.0,17.67,48,Vehicle Purchase,F,6599.84,2023-11-10,15.72,Active,2023,11,4,Low Risk,Medium
LN000853,APP10187,Education Loan,266000.0,16.48,48,Home Purchase,D,7604.07,2025-01-19,8.01,Closed,2025,1,1,Low Risk,Medium
LN000854,APP14528,Gold Loan,30000.0,17.75,24,Home Renovation,F,1494.1,2026-04-20,3.09,Active,2026,4,2,Low Risk,Small
LN000855,APP01029,Auto Loan,535000.0,16.81,36,Investment,F,19023.66,2024-02-03,43.85,Closed,2024,2,1,High Risk,Large
LN000856,APP17986,Auto Loan,684000.0,14.39,60,Business Expansion,A,16054.12,2023-12-04,38.53,Active,2023,12,4,High Risk,Large
LN000857,APP04983,Auto Loan,1112000.0,16.99,72,Debt Consolidation,D,24731.49,2023-10-25,33.71,Active,2023,10,4,Moderate Risk,Very Large
LN000858,APP07029,Personal Loan,500000.0,15.76,36,Wedding,D,17519.33,2023-05-25,26.09,Active,2023,5,2,Moderate Risk,Medium
LN000859,APP19049,Gold Loan,97000.0,16.14,18,Debt Consolidation,D,6103.49,2025-09-07,13.93,Active,2025,9,3,Low Risk,Small
LN000860,APP02480,Gold Loan,200000.0,15.13,12,Wedding,D,18063.93,2025-09-30,32.47,Active,2025,9,3,Moderate Risk,Medium
